,Gender,First Name,Last Name,City,State,Country,Age,Annual Vacation Days,Average Monthly Spend on Entertainment,Number of Online Purchases in Last Month,Number of Charity Donations in Last Year,Average Weekly Exercise Hours,Investment Portfolio Value,Health Consciousness Rating,Education Level,Average Daily Screen Time,Environmental Awareness Rating,Social Media Influence Score,Risk Tolerance in Investments,Number of Professional Trainings Attended,Tech-Savviness Score,Financial Wellness Index,Lifestyle Balance Score,Entertainment Engagement Factor,Social Responsibility Index,Work-Life Balance Indicator,Investment Risk Appetite,Eco-Consciousness Metric,Stress Management Score,Time Management Skill,Lifestyle Choice
298814,female,Carol,Bryant,Salford,Durham,United Kingdom,52,19.6056,10.3992,183.6563,0.0,0.0,1.9601,0.6732,3.6186,4.6881,0.8408,3.7987,4.5485,2.4058,15.337,12.0208,19.8376,1.9137,0.1041,0.0178,6.2039,0.0174,3.4878,12.3642,Urban Professional
444337,female,Sofia,Jones,Alma,Nunavut,Canada,38,38.4613,7.6033,113.3493,0.1854,0.0,1.2443,0.5998,5.5194,1.2459,0.4609,3.8117,4.8648,3.5828,11.7387,100.9359,42.2719,1.9863,0.0,0.4164,5.5137,0.0014,4.0422,25.2362,Urban Professional
397035,male,Bertram,Madsen,Beder,Sjælland,Denmark,35,2.2235,43.2614,139.4259,0.0,0.0788,47.1486,0.7586,7.4011,3.2026,0.5527,4.889,5.7211,3.7758,13.0455,141.781,0.5651,2.1708,0.0717,0.4428,0.2814,0.006,3.4179,33.6373,Urban Professional
112173,female,Gladys,Diaz,Dayton,Maryland,United States,47,3.9913,6.089,153.1451,0.0,0.0636,21.3818,0.7274,6.1746,8.6373,0.4731,2.7187,4.7903,3.6835,14.3211,62.5945,1.7247,1.7474,0.1169,0.0268,1.7183,0.0111,2.1255,49.7546,Urban Professional
231901,female,Eliza,Hansen,Worcester,Powys,United Kingdom,39,13.2738,3.7412,108.9292,0.0,0.0246,0.0,0.8488,3.3931,9.9565,0.4844,2.8258,4.3206,3.7235,12.5679,11.5216,12.9534,1.673,0.1048,0.7796,2.1555,0.0154,2.283,57.3624,Urban Professional
332695,female,Emily,Fitzpatrick,Carrick-on-Suir,Kildare,Ireland,40,8.2813,24.8519,136.713,0.0,0.0067,0.3411,0.6695,1.4888,2.895,0.6037,3.7906,5.6769,2.1439,12.8965,237.4399,4.5781,1.968,0.0023,0.0063,5.9047,0.0036,2.7922,8.4836,Urban Professional
16801,male,Bértil,Moraes,Barreiras,Sergipe,Brazil,27,31.8613,40.9625,173.5723,0.0355,0.0,10.3996,0.723,7.5918,5.9931,0.5632,4.7454,16.7363,3.0969,15.4714,157.6404,35.9292,2.232,0.0066,0.0575,8.1128,0.0,4.8202,27.474,Urban Professional
99419,female,Amanda,Newman,Ashbourne,Galway City,Ireland,31,25.6643,39.9677,139.7816,0.951,0.0,45.8888,0.7234,8.6288,7.0655,1.1327,5.5896,10.8083,1.7034,14.092,133.3524,30.0306,2.3885,0.0,0.027,7.8293,0.0423,5.7545,6.3439,Urban Professional
429840,female,Lillie,Castillo,South Valley,Iowa,United States,48,3.8146,10.5108,193.9153,0.0,0.0643,0.0,0.7585,10.6901,6.7532,0.5745,2.3347,4.8255,3.7606,15.6455,144.4313,2.3574,1.5611,0.1117,0.2998,5.449,0.0052,1.7112,48.7298,Urban Professional
328298,male,Okan,Aşıkoğlu,Rize,Trabzon,Turkey,57,2.6842,7.8017,163.6297,0.0568,0.0873,0.0,0.8074,1.7562,2.0754,0.4605,3.5449,19.7092,3.302,14.377,49.378,1.3033,1.8894,0.0223,0.7233,7.8756,0.0,2.6201,24.729,Urban Professional
454358,male,Fletcher,Turner,Masterton,Otago,New Zealand,36,17.6504,6.3507,216.8913,0.0496,0.0466,8.5844,0.6323,10.9613,6.4097,0.5059,3.3834,6.6543,3.68,16.6457,38.6185,18.5358,1.8394,0.1525,0.6836,7.9159,0.0013,3.0138,56.8244,Urban Professional
447613,female,Mónica,Morales,Albacete,Islas Baleares,Spain,41,19.3683,6.1696,162.6902,0.0,0.6362,0.0,0.7716,2.0932,4.8141,1.8922,3.9448,4.9539,2.4956,14.3358,49.2834,18.2073,1.7808,0.1318,1.0556,0.0,0.0051,2.859,15.0429,Urban Professional
206538,female,Abigail,Brady,Athenry,Carlow,Ireland,30,9.7718,12.5259,136.5896,0.0,0.0934,140.654,0.8239,10.1,7.6502,0.5575,3.3109,3.9967,4.5996,13.4305,343.723,8.5695,1.7714,0.0047,0.2448,0.8897,0.0,2.3822,91.6364,Urban Professional
90299,female,Annabelle,Wright,Taupo,Tasman,New Zealand,46,3.3843,39.537,180.1677,2.6235,0.0,47.6823,0.722,1.5036,5.1482,1.5317,6.0611,12.3534,3.2038,15.2508,165.0977,2.5862,2.4812,0.0,0.396,8.0955,0.0032,4.7931,28.884,Urban Professional
340998,male,Gorislav,Klimovskiy,Trostyanec,Ternopilska,Ukraine,30,9.9969,50.3204,139.2899,0.0,0.2011,1.1125,0.8579,6.1922,5.2729,0.5379,5.2063,5.4241,3.2777,13.62,123.8097,10.1634,2.3153,0.0,0.7585,3.103,0.0017,4.1715,31.7912,Urban Professional
310048,male,Alberto,Miranda,Jacala,Michoacan,Mexico,27,5.7002,7.8537,139.4277,0.5586,0.091,3.4617,3.4536,1.0194,6.0302,0.6328,6.3261,5.0907,5.1911,13.7788,98.8365,7.4721,1.8391,0.0513,0.0672,6.9967,0.0,3.8024,101.7113,Urban Professional
90831,female,Rotraud,Radke,Aschaffenburg,Hamburg,Germany,45,22.1195,37.4462,139.0002,0.2362,0.0569,5.9717,0.8551,10.6815,0.2164,1.8887,7.7618,4.758,3.4128,12.6377,35.3301,19.2009,2.0935,0.313,0.1566,1.6693,0.0,3.992,15.2208,Urban Professional
25029,male,Eli,Wood,Whanganui,Gisborne,New Zealand,27,3.3063,32.3817,144.199,0.114,0.0,21.2441,0.7214,5.2044,2.8013,0.5735,4.5771,4.3838,2.4208,13.1336,174.6319,0.3331,2.0883,0.0,0.0021,4.1481,0.92,3.0712,13.9706,Urban Professional
72891,male,Pål,Terjesen,Skogrand,Akershus,Norway,27,1.513,9.5619,103.5029,0.1469,1.0075,9.8842,7.5771,4.9157,4.1808,0.6159,4.7529,4.1953,4.5278,11.6981,101.73,1.3361,1.3817,0.0,0.3838,0.8845,0.0,2.3598,79.4921,Urban Professional
240789,female,Tara,Bäumler,Bargteheide,Brandenburg,Germany,29,27.6557,37.2106,155.3696,0.0,1.6331,4.7185,0.6977,3.7587,7.1218,1.857,4.8968,4.4429,3.7694,14.7366,90.3334,29.0951,2.1396,0.0,0.8853,2.6284,0.0,4.0837,55.8877,Urban Professional
115624,male,Jérôme,Moreau,Lachen,Genève,Switzerland,56,49.0731,8.2754,138.4009,0.0119,0.0,0.4608,0.8812,6.7999,4.3312,0.6187,3.4116,15.9712,2.4746,13.4544,230.7971,50.3582,1.8714,0.0,0.0131,7.6453,0.0,3.3668,11.2884,Urban Professional
81471,female,Dorina,Hacker,Tanna,Hamburg,Germany,36,20.2667,10.5337,161.1066,0.0769,0.0,3.7638,0.7835,5.6009,5.3736,0.5892,4.0448,5.4331,4.4448,14.3503,333.3603,22.7102,2.0358,0.0,0.1195,0.1301,0.0,3.8862,86.8191,Urban Professional
221573,female,Sanja,Maksimović,Sjenica,Raška,Serbia,24,28.84,37.8801,128.4992,1.0601,0.0951,78.7347,0.6487,5.0342,10.7829,1.4309,5.1971,8.1686,2.5849,13.4898,54.3464,35.1005,2.2963,0.0,0.0,6.0339,0.0163,5.2245,20.3697,Urban Professional
150630,female,Amalie,Poulsen,Nørre Sundby,Syddanmark,Denmark,19,21.5458,4.8649,190.3602,2.2462,0.0778,8.2948,0.9527,6.6992,5.7154,0.5121,3.0145,3.5649,3.6124,15.6125,85.8698,25.3363,1.6394,0.1934,0.42,3.4048,0.014,3.578,43.3573,Urban Professional
199864,male,Franklin,Morales,Indianapolis,Maryland,United States,30,26.9329,38.4122,79.2402,0.1471,0.1812,47.5188,0.6939,7.2384,7.8722,2.0394,4.4283,10.8504,6.1658,11.2254,35.1497,30.3285,2.214,0.0,0.894,6.9096,0.0026,4.4856,98.7453,Urban Professional
320562,male,Eik,Løvoll,Valle,Aust-Agder,Norway,26,24.5861,9.4983,199.7407,0.0,0.0028,7.2882,0.7146,2.7175,2.8657,0.6146,3.5862,4.64,2.2896,15.301,284.9234,24.628,1.8445,0.0,0.0087,0.0756,0.0,3.2678,8.8797,Urban Professional
167301,female,Deann,Cook,Darwin,Australian Capital Territory,Australia,52,10.0056,38.4257,160.4431,1.9814,0.0476,77.6425,0.6172,3.536,9.0499,4.1927,3.9239,9.6799,0.9434,15.2152,30.2925,12.9455,2.092,0.0,0.3042,3.879,0.0,3.4688,4.9099,Urban Professional
99263,female,Charlotte,Guillot,Aubervilliers,Puy-de-Dôme,France,32,19.7517,13.3229,115.3867,0.0,0.1542,5.3134,1.243,11.9543,2.2447,0.421,1.9116,6.1172,3.3639,11.3848,206.1897,17.535,1.438,0.0,0.4,1.2697,0.0,1.8233,22.7106,Urban Professional
293346,female,Tora,Persson,Svelvik,Trøndelag,Norway,28,23.4383,7.658,113.6534,0.0168,0.0792,106.2903,0.7502,1.5458,4.4296,0.8338,1.8398,9.4558,2.3313,12.0183,120.7967,23.8243,1.3072,0.0,0.0158,6.8815,0.6448,1.5862,12.1267,Urban Professional
56165,female,Socorro,Torres,La Ribera,Morelos,Mexico,43,14.9163,17.0136,131.6542,2.2134,0.1691,52.5718,0.7192,3.4113,5.6483,3.2374,3.8021,17.3552,4.7806,13.0056,64.4835,17.7044,1.9861,0.118,0.0076,7.4324,0.0354,3.5913,97.1256,Urban Professional
53897,male,Jesse,Kurtti,Rautavaara,Päijät-Häme,Finland,55,24.6309,11.5398,127.2389,0.0,0.1212,28.1854,0.9094,9.7615,7.3665,0.5964,1.8842,4.5528,1.6426,12.908,444.7334,25.7077,1.4907,0.0,0.7805,2.2154,0.0222,2.0783,5.8582,Urban Professional
32997,male,Ezequiel,Ramos,Salto,Pernambuco,Brazil,19,26.7773,7.0772,170.4178,2.3761,0.037,6.7885,0.7168,8.3702,6.7916,1.3088,2.9393,8.6189,3.272,15.0021,35.8863,31.0575,1.7491,0.1076,0.4883,5.7135,0.005,3.1199,34.5799,Urban Professional
421016,male,Jimi,Ollila,Hausjärvi,Southern Ostrobothnia,Finland,29,23.6345,9.2381,105.5447,0.0,0.0,0.8644,1.0221,8.2045,4.91,0.513,2.6333,4.7804,0.5824,11.921,217.922,23.5524,1.6256,0.0,0.4186,2.3118,0.0165,2.5032,1.2961,Urban Professional
75292,female,Priska,Leshchinska,Dzhankoy,Hersonska,Ukraine,43,9.486,11.0308,112.9664,0.0611,0.0,3.2693,1.4543,12.6242,2.435,0.5095,3.2278,7.5595,2.3148,11.8135,115.7108,9.6595,1.8781,0.0149,0.0178,7.1408,0.0,2.9906,7.97,Urban Professional
118526,female,Meral,Flick,Buttelstedt,Schleswig-Holstein,Germany,59,17.6189,32.4323,150.3962,0.0,0.0049,6.8924,2.1612,5.0206,3.2787,0.7658,4.8761,5.1587,3.6418,14.0513,104.5892,20.7132,2.0055,0.1187,0.0475,0.4843,0.0204,4.6129,36.8124,Urban Professional
38629,female,Ilona,Kangas,Saltvik,Åland,Finland,29,7.3791,12.3033,89.4377,0.2441,0.1565,13.7805,0.8075,6.9115,4.6844,0.3509,15.9167,15.8393,0.8935,11.4207,74.7016,6.8957,1.9492,0.0,0.3904,7.5757,0.0,3.3027,0.6327,Urban Professional
163003,female,Laura,Kristensen,"Ulsted, Hals",Danmark,Denmark,19,18.6211,16.5229,152.9955,0.018,0.0124,60.2678,0.7019,7.7591,8.6753,0.4572,3.6556,7.6335,1.4445,14.4701,58.3354,19.0778,1.9398,0.1501,0.073,7.8301,0.006,3.5932,2.9996,Urban Professional
95318,female,Christine,Hunter,San Francisco,New Jersey,United States,26,44.7563,49.9665,166.566,1.0506,0.0374,111.414,0.6739,10.8531,1.5667,4.2699,3.7976,9.3035,3.9424,13.5673,109.0692,42.8764,2.1569,0.0,0.0137,4.6177,0.0095,4.3163,39.1416,Urban Professional
247178,female,Annelise,Giraud,Thun,Glarus,Switzerland,41,32.744,36.3608,151.0465,0.0452,0.0,94.394,0.7003,8.2516,4.0405,0.6501,4.2421,8.9846,2.0188,13.9072,253.3422,33.4839,2.0933,0.0,0.1372,7.8624,0.0064,4.2006,7.9972,Urban Professional
202318,female,Jaci,Nunes,Itapevi,Rondônia,Brazil,27,14.0548,15.8738,148.8783,0.0,0.8985,89.0319,0.884,8.1977,3.9612,0.3383,2.3298,7.2245,3.5044,13.7983,79.8222,10.4637,1.6954,0.0,0.3168,1.1099,0.0,2.2237,30.9143,Urban Professional
337239,male,Sergio,Colón,Santa Ana Ahuehuepan,Nayarit,Mexico,25,22.9319,7.5806,106.0746,0.0633,0.0,16.6721,0.6939,7.4968,2.6258,0.5782,2.4455,9.0554,3.7505,11.4414,222.8504,22.4597,1.6167,0.0,0.0099,7.3482,0.0936,2.4236,33.9487,Urban Professional
386003,female,Marion,Lefevre,Courbevoie,Pas-de-Calais,France,47,40.5151,6.111,115.6224,0.6912,0.0,11.1801,0.8433,6.0135,7.1052,0.5361,1.9231,5.0053,2.537,12.7405,339.4664,46.167,1.4418,0.0,0.7516,3.3883,0.0101,2.062,17.0276,Urban Professional
57585,female,Aaradhya,Bal,Khora,Andhra Pradesh,India,20,19.2247,40.0696,121.9268,0.1831,0.0,0.0,0.6939,7.081,8.4037,0.7336,5.9109,4.4805,1.4849,13.0044,57.2329,23.5342,2.376,0.0368,0.0683,3.4005,1.3805,5.3797,9.4156,Urban Professional
94043,female,Hailey,Williams,Cadillac,Northwest Territories,Canada,39,31.5736,17.7579,116.403,0.3686,0.0,4.4917,0.7652,1.3442,5.6326,0.8122,3.7949,5.5686,0.9303,12.4091,152.011,36.0169,2.0053,0.2294,0.1445,0.0,1.1997,4.1397,3.8633,Urban Professional
256197,female,Deniz,Ekici,Kayseri,Van,Turkey,23,2.6652,7.332,150.8885,0.0881,0.0178,0.0,1.2504,8.9937,5.5384,0.5627,3.1533,4.6146,7.0429,14.102,132.9186,3.1052,1.7696,0.0644,0.2571,2.0762,0.021,2.2569,99.8215,Urban Professional
22754,female,Elsa,Harju,Toivakka,Tavastia Proper,Finland,33,2.2465,6.1379,127.337,0.0,0.0353,0.0,0.7115,7.0899,4.6416,0.4985,2.617,5.0995,5.5841,13.0215,109.1182,3.0656,1.7456,0.1319,0.4956,5.275,0.0273,2.0534,99.5991,Urban Professional
148446,female,Agripina,Shumilo,Ostrog,Donecka,Ukraine,44,19.3076,36.5533,167.0324,0.759,0.0993,2.7186,0.8713,1.2821,0.0,0.6367,4.4924,12.5648,2.8507,13.4115,149.1565,17.3806,2.075,0.0,0.5663,7.6969,0.0,3.9477,13.0299,Urban Professional
247805,male,Jessie,Stanley,York,County Fermanagh,United Kingdom,42,12.4933,49.6955,175.1652,0.0,0.171,156.1165,0.7852,6.7861,6.6723,0.4937,5.0354,6.1343,2.6855,14.7847,48.7073,11.3211,2.274,0.2434,0.1179,0.3379,0.0,4.087,16.7018,Urban Professional
391102,male,محمدپارسا,پارسا,اهواز,ایلام,Iran,40,37.5784,25.1664,103.6594,0.3659,0.4232,9.553,0.8457,12.519,4.5111,1.1858,3.4019,9.7243,3.4195,11.9145,121.725,39.1919,2.0535,0.0,0.0063,6.8692,0.6339,4.2799,34.8529,Urban Professional
280439,female,Victoria,Richardson,Salisbury,Leicestershire,United Kingdom,23,36.9756,8.6996,124.3813,0.0,0.2516,9.2801,0.5773,9.5995,7.2066,0.4965,19.2083,3.9346,3.1943,13.5726,85.2484,45.0078,1.9533,0.1147,0.594,3.3596,0.0,3.3119,35.0225,Urban Professional
297027,female,Fiona,Robin,Le Landeron,Thurgau,Switzerland,36,25.5383,46.2832,97.2721,0.0003,0.1787,1.773,1.2378,9.5496,7.0,0.5594,5.9297,4.9247,4.7757,11.5257,186.9445,29.0237,2.4203,0.0822,0.0,0.212,0.0336,5.6491,96.0194,Urban Professional
459065,male,Raymond,Roche,Sursee,Appenzell Innerrhoden,Switzerland,35,10.8801,8.0855,102.0134,0.0,0.0637,85.6438,0.6994,3.0913,4.1438,0.6504,3.0017,5.0164,4.039,11.3878,223.6265,9.1781,1.7194,0.0,0.0,3.7282,0.0047,2.2906,50.9465,Urban Professional
51060,male,Alexander,Mortensen,Nørrebro,Danmark,Denmark,25,45.7052,19.2041,172.7878,0.215,0.0682,9.2537,3.539,2.0296,3.2252,0.5727,6.3677,4.5041,5.2539,14.4747,102.4316,44.8301,1.9897,0.0,0.0,0.8351,0.0527,5.252,93.7977,Urban Professional
310854,female,Devashree,Raval,Dibrugarh,Uttar Pradesh,India,41,3.9023,45.1798,113.9141,0.0,0.0713,7.5555,0.6118,9.3895,5.032,0.5032,5.2779,4.8442,1.759,12.7755,91.4373,2.5228,2.2673,0.0,0.0,2.5391,1.4579,3.7772,12.5001,Urban Professional
434224,female,Anni,Puro,Pukkila,Central Finland,Finland,48,3.6977,6.6014,95.0753,0.0358,0.0401,0.2256,0.6669,4.6859,1.3254,0.6019,0.6899,6.9674,4.3249,10.6356,27.27,1.303,1.0032,0.0728,0.9052,4.9843,0.0,0.6172,60.2918,Urban Professional
324780,female,Isabel,Evans,Porirua,West Coast,New Zealand,21,39.0956,5.7338,145.2304,0.0255,0.0694,0.0,0.5714,2.6543,7.4664,0.3511,7.9105,3.4154,0.8465,14.4646,44.6577,45.2512,1.5081,0.0125,0.0,2.7925,0.0,2.2989,2.2088,Urban Professional
96403,female,Soraya,Caldeira,Dourados,Acre,Brazil,36,7.4629,11.7616,129.4922,0.1497,0.0,5.9352,0.6719,9.1626,6.5296,0.6374,4.2703,4.5149,3.0608,13.3693,144.1728,6.5982,1.9555,0.0,0.0146,3.9981,1.5902,2.8234,30.5323,Urban Professional
308949,male,Andreja,Bjelica,Štrpce,Central Banat,Serbia,50,19.9955,10.6562,114.907,0.3348,0.021,0.0,0.6823,1.4664,2.8424,0.6249,4.1154,4.6683,2.6525,11.4386,31.7817,20.7268,1.6752,1.4279,0.1728,0.9264,1.5576,2.5427,21.1443,Urban Professional
77755,male,James,Biller,Gebesee,Hessen,Germany,49,7.0363,38.957,97.6738,0.0246,0.9883,0.2669,0.7353,2.4815,5.1253,4.5174,5.4315,6.3581,1.9361,11.5735,63.6238,3.8407,2.24,0.0216,0.0015,3.8105,0.0417,3.6847,11.6683,Urban Professional
258866,female,Lily,Martin,Arklow,Tipperary,Ireland,22,45.0993,11.6825,133.9619,0.0,0.1424,11.0973,0.7572,3.2923,5.5527,0.5838,2.2336,6.7581,5.3856,13.1671,270.5633,45.1617,1.5708,0.0,0.0045,6.7307,0.0,2.3926,95.6035,Urban Professional
434996,male,Timeo,Nicolas,Toulouse,Pas-de-Calais,France,44,17.4551,39.2857,140.2082,1.09,0.1189,158.589,0.5913,2.9406,7.8643,1.8302,4.9895,5.8939,3.6613,13.5532,93.5358,21.1722,2.2863,0.0,0.0031,2.3826,0.0,4.9224,44.9139,Urban Professional
88260,female,Rosaria,Moreau,Walterswil (Be),Appenzell Innerrhoden,Switzerland,33,23.8255,44.5027,81.9889,2.4916,0.0,236.1707,0.734,3.6557,6.8586,4.1935,5.8784,8.6563,1.5429,10.7127,156.7135,29.7014,2.4895,0.0,0.9011,5.6267,0.0013,5.9608,5.1835,Urban Professional
33216,female,Noémie,Ginnish,Bath,Manitoba,Canada,32,33.8898,25.7433,175.2679,0.0672,0.0,0.0,1.0766,6.3157,4.2634,0.6575,4.5361,5.2394,1.7751,15.0473,263.1038,37.421,2.0614,0.0,0.5403,0.4477,0.0,4.2557,6.6226,Urban Professional
427163,male,Ramberto,Dias,Cotia,Amazonas,Brazil,45,14.5661,22.117,138.9642,0.3815,0.0,64.7369,0.6866,4.5084,4.2443,0.6563,4.2722,5.9188,2.2631,13.5947,357.4931,15.2207,2.085,0.0,0.5805,0.3849,0.0,3.737,10.5623,Urban Professional
103285,female,Monique,Tischler,Wittstock/Dosse,Hessen,Germany,36,12.3514,42.0522,133.8015,0.0,0.304,13.82,0.6859,7.8605,4.3162,1.2834,3.639,8.2236,1.2746,13.2286,28.3277,9.1755,2.0089,0.023,0.1444,6.8289,0.0097,3.086,5.2543,Urban Professional
106475,male,Wenseslao,Vela,Las Vigas,Chihuahua,Mexico,29,5.2099,39.1622,125.4908,0.0,0.0021,139.2514,0.6369,2.5205,4.2429,0.6886,4.1927,7.2445,2.6741,12.4477,197.1733,2.6744,2.0577,0.0,0.0,7.0377,0.0037,3.0535,14.5248,Urban Professional
47372,male,Szymon,Mustafa,Skogn,Vestfold,Norway,63,35.1872,18.1473,140.4344,0.0,0.4872,88.4234,0.6995,3.6869,5.4427,0.5321,2.0112,8.6545,4.3745,13.2716,425.0596,33.0705,1.5235,0.0,0.0349,7.0198,0.0,2.3411,71.8046,Urban Professional
363259,male,Kerim,Okur,Osmaniye,Osmaniye,Turkey,57,2.7167,20.3099,141.2632,0.4633,0.0194,4.3009,0.6245,9.2017,6.4401,0.6948,3.7405,6.5803,2.4187,13.9607,24.5333,0.4583,2.0243,0.0836,0.8405,4.0826,0.0119,2.8989,14.6226,Urban Professional
127350,male,Obren,Šakić,Mali Iđoš,Rasina,Serbia,23,30.6428,48.7635,117.6427,0.0,0.3288,81.3757,0.7059,5.6551,3.6052,0.8071,3.5799,12.7017,2.2938,12.9444,94.4159,30.3335,2.0103,0.0,0.0136,6.9275,0.6276,3.7702,11.1978,Urban Professional
164982,male,Douglas,Black,Dundalk,Dún Laoghaire–Rathdown,Ireland,23,23.0941,31.3187,146.4074,0.979,0.0,10.5579,4.535,10.5963,2.7124,0.5084,3.5798,5.4606,4.4708,13.4893,134.8067,25.3925,1.9766,0.0,0.0713,0.4192,0.0,4.6674,68.7629,Urban Professional
307576,female,Eleanor,Watson,Mildura,New South Wales,Australia,47,26.6753,7.6324,103.8696,0.0,0.0,12.66,0.7486,4.9793,9.816,0.5186,1.8848,5.7647,3.5018,11.9042,181.3645,28.9221,1.4407,0.1207,0.0,6.3822,0.0245,2.0023,37.8333,Urban Professional
470075,male,Eloy,Casares,San Miguel Epejan,Morelos,Mexico,51,5.2301,5.2656,102.0813,0.1004,0.0,0.6287,0.6654,3.6616,1.8312,0.5509,2.2754,10.045,2.0773,11.1174,127.6463,3.3344,1.5797,0.0,0.0,7.3208,0.0,1.8617,6.9192,Urban Professional
374269,male,Eliézer,Ferreira,Volta Redonda,Rio Grande do Norte,Brazil,27,28.3296,6.0329,152.4454,0.1517,0.0,74.485,0.6373,7.1529,7.2601,0.7272,3.6065,4.3533,4.081,14.0656,270.3933,32.2451,1.9098,0.0,0.0281,5.1837,0.4798,3.4715,59.7913,Urban Professional
131979,male,Richard,Thomas,Carrick-on-Suir,Kildare,Ireland,34,4.3967,12.7322,128.4032,0.0,0.3597,78.9901,0.7745,6.4005,7.5285,0.3054,1.9606,7.2302,1.5511,13.0517,141.009,0.0,1.5399,0.0279,0.8542,6.9725,0.0,1.736,5.3498,Urban Professional
251981,female,Snežana,Stepanović,Veliko Gradište,North Bačka,Serbia,30,21.5213,40.4817,132.6247,1.0616,0.0,0.0295,1.4954,8.5267,7.496,0.6452,9.1525,3.7485,3.4177,13.765,85.1199,26.9831,2.4631,0.722,0.0712,2.2345,1.5804,7.0266,43.9849,Urban Professional
244412,male,Roberto,Patiño,San Martín Hidalgo,Jalisco,Mexico,31,14.0524,41.5847,158.4816,0.0,0.0,23.0413,0.7805,9.1331,5.8302,0.5437,4.6151,4.9687,2.3297,14.4636,159.3095,13.4879,2.1545,0.0534,0.1228,1.1902,0.0,3.8355,12.4405,Urban Professional
400512,male,Rayan,Martin,Montpellier,Nord,France,40,13.7516,11.6216,151.1941,0.0,0.0021,228.2576,0.7584,3.744,9.9087,0.6738,2.7735,5.2503,3.4096,14.2666,332.0756,13.773,1.808,0.0,0.3004,5.9665,0.0,2.6171,38.1545,Urban Professional
103037,female,Charlene,Hamilton,Jackson,Vermont,United States,31,4.4121,6.1525,117.8735,0.3446,0.4253,0.0,0.7395,4.3225,4.2058,2.3062,4.0213,6.9676,4.9102,12.1648,41.1167,2.1709,2.0203,1.5432,0.0,2.2947,0.3616,2.8529,91.9796,Urban Professional
380544,male,Cory,Peterson,Edenderry,Laois,Ireland,29,34.3032,6.6862,156.245,0.0,0.0132,1.0,0.6869,2.732,5.493,0.5363,3.1144,7.3921,1.5263,14.2419,101.4125,40.6534,1.8604,0.0103,0.4719,7.8401,0.0095,3.3285,3.7043,Urban Professional
394587,male,Kelly,Jenkins,New Ross,Wicklow,Ireland,27,23.9186,13.7882,118.8205,0.0,0.0356,83.3421,0.7166,7.485,3.2654,0.577,2.4172,7.9059,4.7597,11.9408,342.0851,21.4669,1.5571,0.0,0.0092,6.8167,0.0,2.342,82.647,Urban Professional
177045,male,Viljami,Kujala,Siilinjärvi,Satakunta,Finland,24,4.5641,10.9561,84.0951,0.0,0.1378,0.0,1.0452,4.945,2.802,0.4744,1.707,7.3604,2.4296,10.2461,265.7901,0.8426,1.259,0.1899,0.7633,5.1427,0.0021,1.1863,11.3222,Urban Professional
53290,male,حسین,صدر,قزوین,البرز,Iran,23,3.4956,79.9346,135.6007,0.0042,0.0096,28.3719,0.6354,7.0457,5.3806,0.3781,4.3295,16.8789,5.7221,13.9883,185.1185,1.5142,2.1751,0.1857,0.6486,7.3004,0.0,3.4175,98.376,Urban Professional
334121,male,Jonas,Mortensen,Ryslinge,Syddanmark,Denmark,46,3.9928,65.5854,100.9924,0.1147,0.0,2.7752,1.1664,5.8197,2.871,0.4081,4.3094,5.2427,5.4785,11.8944,169.8652,5.5741,2.1092,0.3864,0.103,2.6218,1.8812,3.2007,85.1135,Urban Professional
104686,male,Gerry,Webb,Mountmellick,Tipperary,Ireland,50,15.9372,10.7982,187.9053,0.0,0.0,1.6897,0.695,2.1391,3.6319,0.5296,3.7193,6.1277,3.918,15.039,5.8422,15.3654,1.9538,0.0963,0.0,6.4779,0.0094,3.2634,50.901,Urban Professional
180517,male,Fatmir,Mercier,Eiken,Bern,Switzerland,28,33.7057,18.3527,160.2872,0.0,0.0,2.0681,0.6599,9.7065,4.6602,0.6106,3.7471,6.3229,0.217,14.4412,7.555,36.3295,1.9361,0.1091,0.0142,4.5597,0.0036,3.74,0.0,Urban Professional
367745,female,Signe,Johansen,Aarhus N,Syddanmark,Denmark,43,14.7948,46.2777,162.2611,0.0,0.1962,11.6631,0.616,6.1413,4.8367,0.6608,12.802,4.6253,3.5784,14.8259,76.7946,18.6396,2.2486,0.0,0.0486,0.0,0.0,4.2114,38.6101,Urban Professional
31945,male,Nikola,Šarić,Bač,Kosovo,Serbia,31,34.9255,43.286,137.6936,0.0897,0.0716,8.8107,2.9921,4.5502,4.3808,0.6155,4.4987,5.7322,2.208,13.4573,118.4413,40.2089,2.1122,0.0575,0.8379,6.4962,0.0147,5.4261,10.0965,Urban Professional
379589,male,Kurt,Fowler,Waterford,Carlow,Ireland,31,25.0366,27.8132,100.0958,0.277,0.0,1.5501,1.1882,4.2757,7.0766,0.4619,4.2581,4.0626,3.4131,12.0244,103.2525,32.028,2.0645,0.0,0.7092,0.5541,0.0141,5.0399,40.3692,Urban Professional
72940,male,Neel,Bhat,Ahmedabad,Chandigarh,India,32,38.006,16.294,145.1652,0.0,1.5543,4.0211,1.0152,12.3652,5.2649,0.7721,3.776,10.7646,4.836,13.7786,91.6629,38.7782,1.942,0.1809,0.8241,7.6708,0.0054,3.6436,94.8707,Urban Professional
